,visual parameter label,visual parameter value,xticks,yticks,ax_00_0_imshow_row,ax_00_0_imshow_col,ax_00_0_imshow_value,preserved 0,ax_01_0_imshow_row,ax_01_0_imshow_col,ax_01_0_imshow_value,ax_02_0_imshow_row,ax_02_0_imshow_col,ax_02_0_imshow_value,ax_03_0_scatter_x,ax_03_0_scatter_y,ax_03_1_plot_x,ax_03_1_plot_y
648,,,,,6,48,0.0022068024,NONE_STR,6,48,0.0068361047,6,48,-0.83123904,0.0022068024,0.0068361047,,
649,,,,,6,49,0.0020874143,NONE_STR,6,49,0.006424643,6,49,-0.8280694,0.0020874143,0.006424643,,
650,,,,,6,50,0.0019239187,NONE_STR,6,50,0.006045485,6,50,-0.8519266,0.0019239187,0.006045485,,
651,,,,,6,51,0.0017306805,NONE_STR,6,51,0.0057504144,6,51,-0.91241676,0.0017306805,0.0057504144,,
652,,,,,6,52,0.0015428066,NONE_STR,6,52,0.005600434,6,52,-1.0100088,0.0015428066,0.005600434,,
653,,,,,6,53,0.0014287233,NONE_STR,6,53,0.0056271106,6,53,-1.1171192,0.0014287233,0.0056271106,,
654,,,,,6,54,0.0014349818,NONE_STR,6,54,0.0057916967,6,54,-1.1806806,0.0014349818,0.0057916967,,
655,,,,,6,55,0.0014499426,NONE_STR,6,55,0.0060624066,6,55,-1.2184756,0.0014499426,0.0060624066,,
656,,,,,6,56,0.0015189052,NONE_STR,6,56,0.0064043025,6,56,-1.2343795,0.0015189052,0.0064043025,,
657,,,,,6,57,0.0016764998,NONE_STR,6,57,0.006755222,6,57,-1.2244576,0.0016764998,0.006755222,,
658,,,,,6,58,0.0019227862,NONE_STR,6,58,0.007058469,6,58,-1.1905978,0.0019227862,0.007058469,,
659,,,,,6,59,0.0022413135,NONE_STR,6,59,0.0072795846,6,59,-1.1384218,0.0022413135,0.0072795846,,
660,,,,,6,60,0.0025767684,NONE_STR,6,60,0.007399202,6,60,-1.0826477,0.0025767684,0.007399202,,
661,,,,,6,61,0.0028880239,NONE_STR,6,61,0.007451915,6,61,-1.0332868,0.0028880239,0.007451915,,
662,,,,,6,62,0.003131032,NONE_STR,6,62,0.0074859867,6,62,-1.0030285,0.003131032,0.0074859867,,
663,,,,,6,63,0.0032975078,NONE_STR,6,63,0.0075553814,6,63,-0.99662286,0.0032975078,0.0075553814,,
664,,,,,6,64,0.003388524,NONE_STR,6,64,0.0076817153,6,64,-1.0105867,0.003388524,0.0076817153,,
665,,,,,6,65,0.0034148097,NONE_STR,6,65,0.007860935,6,65,-1.0326885,0.0034148097,0.007860935,,
666,,,,,6,66,0.0034383535,NONE_STR,6,66,0.008096149,6,66,-1.0459543,0.0034383535,0.008096149,,
667,,,,,6,67,0.0035074353,NONE_STR,6,67,0.008376875,6,67,-1.0406302,0.0035074353,0.008376875,,
668,,,,,6,68,0.003666997,NONE_STR,6,68,0.008694111,6,68,-1.0142703,0.003666997,0.008694111,,
669,,,,,6,69,0.0039533973,NONE_STR,6,69,0.009023978,6,69,-0.9682402,0.0039533973,0.009023978,,
670,,,,,6,70,0.0044107437,NONE_STR,6,70,0.009311003,6,70,-0.8984452,0.0044107437,0.009311003,,
671,,,,,6,71,0.0049936175,NONE_STR,6,71,0.009435004,6,71,-0.8024624,0.0049936175,0.009435004,,
672,,,,,6,72,0.005679965,NONE_STR,6,72,0.009361354,6,72,-0.66922796,0.005679965,0.009361354,,
673,,,,,6,73,0.00645566,NONE_STR,6,73,0.0091196885,6,73,-0.48976117,0.00645566,0.0091196885,,
674,,,,,6,74,0.0074790716,NONE_STR,6,74,0.0088584805,6,74,-0.25592688,0.0074790716,0.0088584805,,
675,,,,,6,75,0.00859338,NONE_STR,6,75,0.008695092,6,75,-0.018885257,0.00859338,0.008695092,,
676,,,,,6,76,0.0089633465,NONE_STR,6,76,0.008580453,6,76,0.07112438,0.0089633465,0.008580453,,
677,,,,,6,77,0.008062005,NONE_STR,6,77,0.008546096,6,77,-0.08998999,0.008062005,0.008546096,,
678,,,,,6,78,0.006577432,NONE_STR,6,78,0.008544708,6,78,-0.36612648,0.006577432,0.008544708,,
679,,,,,6,79,0.005182922,NONE_STR,6,79,0.008203763,6,79,-0.61566114,0.005182922,0.008203763,,
680,,,,,6,80,0.0038244128,NONE_STR,6,80,0.0076196967,6,80,-0.95804816,0.0038244128,0.0076196967,,
681,,,,,6,81,0.002907753,NONE_STR,6,81,0.007250476,6,81,-1.4029905,0.002907753,0.007250476,,
682,,,,,6,82,0.002400279,NONE_STR,6,82,0.0071231453,6,82,-1.916972,0.002400279,0.0071231453,,
683,,,,,6,83,0.0022875667,NONE_STR,6,83,0.007126013,6,83,-2.034791,0.0022875667,0.007126013,,
684,,,,,6,84,0.0022156239,NONE_STR,6,84,0.00713882,6,84,-2.0707374,0.0022156239,0.00713882,,
685,,,,,6,85,0.0021303892,NONE_STR,6,85,0.007150049,6,85,-2.1164796,0.0021303892,0.007150049,,
686,,,,,6,86,0.0020288825,NONE_STR,6,86,0.0071585095,6,86,-2.1734254,0.0020288825,0.0071585095,,
687,,,,,6,87,0.0019068718,NONE_STR,6,87,0.0071638655,6,87,-2.2443109,0.0019068718,0.0071638655,,
688,,,,,6,88,0.0017621517,NONE_STR,6,88,0.0071674143,6,88,-2.3326283,0.0017621517,0.0071674143,,
689,,,,,6,89,0.0015980005,NONE_STR,6,89,0.0071714236,6,89,-2.4409204,0.0015980005,0.0071714236,,
690,,,,,6,90,0.0014234781,NONE_STR,6,90,0.0071775964,6,90,-2.5691307,0.0014234781,0.0071775964,,
691,,,,,6,91,0.0012509823,NONE_STR,6,91,0.007185134,6,91,-2.7131886,0.0012509823,0.007185134,,
692,,,,,6,92,0.0010920763,NONE_STR,6,92,0.0071906946,6,92,-2.8655229,0.0010920763,0.0071906946,,
693,,,,,6,93,0.0009518862,NONE_STR,6,93,0.0071911938,6,93,-3.0191555,0.0009518862,0.0071911938,,
694,,,,,6,94,0.0008314848,NONE_STR,6,94,0.007187818,6,94,-3.1704683,0.0008314848,0.007187818,,
695,,,,,6,95,0.0007304549,NONE_STR,6,95,0.0071880235,6,95,-3.3209193,0.0007304549,0.0071880235,,
696,,,,,6,96,0.0006503463,NONE_STR,6,96,0.007201049,6,96,-3.4744864,0.0006503463,0.007201049,,
697,,,,,6,97,0.00059360266,NONE_STR,6,97,0.007229468,6,97,-3.633309,0.00059360266,0.007229468,,
698,,,,,6,98,0.00055909157,NONE_STR,6,98,0.0072645405,6,98,-3.7961233,0.00055909157,0.0072645405,,
699,,,,,6,99,0.00053942204,NONE_STR,6,99,0.0072944155,6,99,-3.9633472,0.00053942204,0.0072944155,,
700,,,,,7,0,0.00091362,NONE_STR,7,0,0.010136511,7,0,-5.2005777,0.00091362,0.010136511,,
701,,,,,7,1,0.0009753704,NONE_STR,7,1,0.009975473,7,1,-3.8121324,0.0009753704,0.009975473,,
702,,,,,7,2,0.0010356307,NONE_STR,7,2,0.009778221,7,2,-2.8702254,0.0010356307,0.009778221,,
703,,,,,7,3,0.0010916591,NONE_STR,7,3,0.0095320335,7,3,-2.2460084,0.0010916591,0.0095320335,,
704,,,,,7,4,0.001085639,NONE_STR,7,4,0.00919018,7,4,-1.8546469,0.001085639,0.00919018,,
705,,,,,7,5,0.0010955334,NONE_STR,7,5,0.008856883,7,5,-1.5995942,0.0010955334,0.008856883,,
706,,,,,7,6,0.001110673,NONE_STR,7,6,0.008594736,7,6,-1.4479942,0.001110673,0.008594736,,
707,,,,,7,7,0.0011285543,NONE_STR,7,7,0.008411554,7,7,-1.3757688,0.0011285543,0.008411554,,
708,,,,,7,8,0.0011523366,NONE_STR,7,8,0.008298925,7,8,-1.3627745,0.0011523366,0.008298925,,
709,,,,,7,9,0.0011869669,NONE_STR,7,9,0.00824587,7,9,-1.390733,0.0011869669,0.00824587,,
710,,,,,7,10,0.0012319684,NONE_STR,7,10,0.008239324,7,10,-1.4424216,0.0012319684,0.008239324,,
711,,,,,7,11,0.0012743473,NONE_STR,7,11,0.008258072,7,11,-1.5047686,0.0012743473,0.008258072,,
712,,,,,7,12,0.001290679,NONE_STR,7,12,0.008259594,7,12,-1.5743902,0.001290679,0.008259594,,
713,,,,,7,13,0.0012962222,NONE_STR,7,13,0.008259517,7,13,-1.6408004,0.0012962222,0.008259517,,
714,,,,,7,14,0.0013059974,NONE_STR,7,14,0.008268867,7,14,-1.6943729,0.0013059974,0.008268867,,
715,,,,,7,15,0.0013248324,NONE_STR,7,15,0.008284037,7,15,-1.7298602,0.0013248324,0.008284037,,
716,,,,,7,16,0.0013713837,NONE_STR,7,16,0.008310585,7,16,-1.7369184,0.0013713837,0.008310585,,
717,,,,,7,17,0.0014653206,NONE_STR,7,17,0.008366388,7,17,-1.7044023,0.0014653206,0.008366388,,
718,,,,,7,18,0.0015946627,NONE_STR,7,18,0.008456053,7,18,-1.6450397,0.0015946627,0.008456053,,
719,,,,,7,19,0.00174582,NONE_STR,7,19,0.008574854,7,19,-1.5755861,0.00174582,0.008574854,,
720,,,,,7,20,0.0019640326,NONE_STR,7,20,0.008698812,7,20,-1.5108601,0.0019640326,0.008698812,,
721,,,,,7,21,0.0021286607,NONE_STR,7,21,0.008805497,7,21,-1.463527,0.0021286607,0.008805497,,
722,,,,,7,22,0.0021810532,NONE_STR,7,22,0.0088907415,7,22,-1.4456066,0.0021810532,0.0088907415,,
723,,,,,7,23,0.0021050572,NONE_STR,7,23,0.008957285,7,23,-1.461077,0.0021050572,0.008957285,,
724,,,,,7,24,0.0019508004,NONE_STR,7,24,0.009017295,7,24,-1.501572,0.0019508004,0.009017295,,
725,,,,,7,25,0.0018284321,NONE_STR,7,25,0.009090855,7,25,-1.5465052,0.0018284321,0.009090855,,
726,,,,,7,26,0.0018534064,NONE_STR,7,26,0.009195549,7,26,-1.5700833,0.0018534064,0.009195549,,
727,,,,,7,27,0.0020784736,NONE_STR,7,27,0.009323112,7,27,-1.5517508,0.0020784736,0.009323112,,
728,,,,,7,28,0.0024535656,NONE_STR,7,28,0.009448558,7,28,-1.4879549,0.0024535656,0.009448558,,
729,,,,,7,29,0.0028663278,NONE_STR,7,29,0.009578634,7,29,-1.3947003,0.0028663278,0.009578634,,
730,,,,,7,30,0.0031931996,NONE_STR,7,30,0.009702616,7,30,-1.2980633,0.0031931996,0.009702616,,
731,,,,,7,31,0.0033430457,NONE_STR,7,31,0.009807179,7,31,-1.2205881,0.0033430457,0.009807179,,
732,,,,,7,32,0.0032894611,NONE_STR,7,32,0.009881049,7,32,-1.1704106,0.0032894611,0.009881049,,
733,,,,,7,33,0.003070414,NONE_STR,7,33,0.009915218,7,33,-1.142086,0.003070414,0.009915218,,
734,,,,,7,34,0.0028122663,NONE_STR,7,34,0.0098767225,7,34,-1.114874,0.0028122663,0.0098767225,,
735,,,,,7,35,0.0025961995,NONE_STR,7,35,0.009723011,7,35,-1.0784346,0.0025961995,0.009723011,,
736,,,,,7,36,0.0024674535,NONE_STR,7,36,0.009444257,7,36,-1.0249043,0.0024674535,0.009444257,,
737,,,,,7,37,0.0024679303,NONE_STR,7,37,0.009193006,7,37,-0.95914733,0.0024679303,0.009193006,,
738,,,,,7,38,0.0025593042,NONE_STR,7,38,0.009008918,7,38,-0.8931003,0.0025593042,0.009008918,,
739,,,,,7,39,0.0026869178,NONE_STR,7,39,0.008874152,7,39,-0.83457685,0.0026869178,0.008874152,,
740,,,,,7,40,0.0027841926,NONE_STR,7,40,0.008744679,7,40,-0.7902251,0.0027841926,0.008744679,,
741,,,,,7,41,0.002790153,NONE_STR,7,41,0.008570294,7,41,-0.76563,0.002790153,0.008570294,,
742,,,,,7,42,0.002726972,NONE_STR,7,42,0.008353782,7,42,-0.7610021,0.002726972,0.008353782,,
743,,,,,7,43,0.0026462078,NONE_STR,7,43,0.008103733,7,43,-0.76883185,0.0026462078,0.008103733,,
744,,,,,7,44,0.002584219,NONE_STR,7,44,0.007847807,7,44,-0.7806169,0.002584219,0.007847807,,
745,,,,,7,45,0.002563119,NONE_STR,7,45,0.007582029,7,45,-0.7869481,0.002563119,0.007582029,,
746,,,,,7,46,0.0025750399,NONE_STR,7,46,0.0072820825,7,46,-0.7811804,0.0025750399,0.0072820825,,
747,,,,,7,47,0.0025593042,NONE_STR,7,47,0.006923014,7,47,-0.7649482,0.0025593042,0.006923014,,
748,,,,,7,48,0.0024847388,NONE_STR,7,48,0.0065161274,7,48,-0.7476768,0.0024847388,0.0065161274,,
749,,,,,7,49,0.0023663044,NONE_STR,7,49,0.006106303,7,49,-0.7434513,0.0023663044,0.006106303,,
750,,,,,7,50,0.0022021532,NONE_STR,7,50,0.0057233274,7,50,-0.7655284,0.0022021532,0.0057233274,,
751,,,,,7,51,0.0020068288,NONE_STR,7,51,0.005419256,7,51,-0.8242864,0.0020068288,0.005419256,,
752,,,,,7,52,0.0018114448,NONE_STR,7,52,0.005257543,7,52,-0.9216106,0.0018114448,0.005257543,,
753,,,,,7,53,0.0016841292,NONE_STR,7,53,0.0052727642,7,53,-1.0256869,0.0016841292,0.0052727642,,
754,,,,,7,54,0.0016727448,NONE_STR,7,54,0.0054245912,7,54,-1.0792155,0.0016727448,0.0054245912,,
755,,,,,7,55,0.0016775131,NONE_STR,7,55,0.005680817,7,55,-1.1074588,0.0016775131,0.005680817,,
756,,,,,7,56,0.001757741,NONE_STR,7,56,0.0060069715,7,56,-1.1179469,0.001757741,0.0060069715,,
757,,,,,7,57,0.0019292235,NONE_STR,7,57,0.006341858,7,57,-1.1106776,0.0019292235,0.006341858,,
758,,,,,7,58,0.0021876097,NONE_STR,7,58,0.0066295564,7,58,-1.0833133,0.0021876097,0.0066295564,,
759,,,,,7,59,0.0025209188,NONE_STR,7,59,0.006837102,7,59,-1.0356852,0.0025209188,0.006837102,,
760,,,,,7,60,0.0028848052,NONE_STR,7,60,0.0069480664,7,60,-0.97778165,0.0028848052,0.0069480664,,
761,,,,,7,61,0.0032361746,NONE_STR,7,61,0.006995717,7,61,-0.91954833,0.0032361746,0.006995717,,
762,,,,,7,62,0.0035205483,NONE_STR,7,62,0.007025872,7,62,-0.8768821,0.0035205483,0.007025872,,
763,,,,,7,63,0.0037325025,NONE_STR,7,63,0.007091005,7,63,-0.85595256,0.0037325025,0.007091005,,
764,,,,,7,64,0.003886819,NONE_STR,7,64,0.0072156666,7,64,-0.85332674,0.003886819,0.0072156666,,
765,,,,,7,65,0.003985405,NONE_STR,7,65,0.0073980177,7,65,-0.86187154,0.003985405,0.0073980177,,
766,,,,,7,66,0.004068494,NONE_STR,7,66,0.0076318495,7,66,-0.867584,0.004068494,0.0076318495,,
767,,,,,7,67,0.004189968,NONE_STR,7,67,0.007908021,7,67,-0.85849,0.004189968,0.007908021,,
768,,,,,7,68,0.004392445,NONE_STR,7,68,0.00821858,7,68,-0.8311026,0.004392445,0.00821858,,
769,,,,,7,69,0.0047112703,NONE_STR,7,69,0.008540929,7,69,-0.7849084,0.0047112703,0.008540929,,
770,,,,,7,70,0.005193591,NONE_STR,7,70,0.008821094,7,70,-0.71258813,0.005193591,0.008821094,,
771,,,,,7,71,0.0058222413,NONE_STR,7,71,0.0089428425,7,71,-0.60414624,0.0058222413,0.0089428425,,
772,,,,,7,72,0.006581962,NONE_STR,7,72,0.008871227,7,72,-0.44662187,0.006581962,0.008871227,,
773,,,,,7,73,0.0074035525,NONE_STR,7,73,0.008632075,7,73,-0.24290904,0.0074035525,0.008632075,,
774,,,,,7,74,0.008455038,NONE_STR,7,74,0.008368618,7,74,0.01729699,0.008455038,0.008368618,,
775,,,,,7,75,0.009536445,NONE_STR,7,75,0.008195379,7,75,0.26914924,0.009536445,0.008195379,,
776,,,,,7,76,0.009626508,NONE_STR,7,76,0.008079254,7,76,0.30909112,0.009626508,0.008079254,,
777,,,,,7,77,0.008369267,NONE_STR,7,77,0.008054578,7,77,0.06210772,0.008369267,0.008054578,,
778,,,,,7,78,0.0065721273,NONE_STR,7,78,0.008061413,7,78,-0.29147252,0.0065721273,0.008061413,,
779,,,,,7,79,0.0049631596,NONE_STR,7,79,0.007727983,7,79,-0.59051,0.0049631596,0.007727983,,
780,,,,,7,80,0.0036611557,NONE_STR,7,80,0.0071622394,7,80,-0.922157,0.0036611557,0.0071622394,,
781,,,,,7,81,0.0028722882,NONE_STR,7,81,0.0068015084,7,81,-1.3189167,0.0028722882,0.0068015084,,
782,,,,,7,82,0.002458334,NONE_STR,7,82,0.0066738063,7,82,-1.7727023,0.002458334,0.0066738063,,
783,,,,,7,83,0.002369523,NONE_STR,7,83,0.0066745514,7,83,-1.8770492,0.002369523,0.0066745514,,
784,,,,,7,84,0.002312243,NONE_STR,7,84,0.0066851126,7,84,-1.9094266,0.002312243,0.0066851126,,
785,,,,,7,85,0.0022436976,NONE_STR,7,85,0.006694034,7,85,-1.9508128,0.0022436976,0.006694034,,
786,,,,,7,86,0.002161324,NONE_STR,7,86,0.0067001516,7,86,-2.002587,0.002161324,0.0067001516,,
787,,,,,7,87,0.0020614862,NONE_STR,7,87,0.0067032003,7,87,-2.0673661,0.0020614862,0.0067032003,,
788,,,,,7,88,0.0019427538,NONE_STR,7,88,0.006704355,7,88,-2.1483824,0.0019427538,0.006704355,,
789,,,,,7,89,0.0018078089,NONE_STR,7,89,0.00670587,7,89,-2.2484167,0.0018078089,0.00670587,,
790,,,,,7,90,0.001665175,NONE_STR,7,90,0.006709349,7,90,-2.3675854,0.001665175,0.006709349,,
791,,,,,7,91,0.0015256405,NONE_STR,7,91,0.006714221,7,91,-2.5028498,0.0015256405,0.006714221,,
792,,,,,7,92,0.0013986826,NONE_STR,7,92,0.0067174016,7,92,-2.6481204,0.0013986826,0.0067174016,,
793,,,,,7,93,0.0012883544,NONE_STR,7,93,0.006716024,7,93,-2.7977881,0.0012883544,0.006716024,,
794,,,,,7,94,0.0011943579,NONE_STR,7,94,0.00671125,7,94,-2.9494686,0.0011943579,0.00671125,,
795,,,,,7,95,0.0011149049,NONE_STR,7,95,0.006710143,7,95,-3.1047564,0.0011149049,0.006710143,,
796,,,,,7,96,0.0010504127,NONE_STR,7,96,0.0067214137,7,96,-3.2661357,0.0010504127,0.0067214137,,
797,,,,,7,97,0.0010028481,NONE_STR,7,97,0.006747327,7,97,-3.4329057,0.0010028481,0.006747327,,
798,,,,,7,98,0.00097185373,NONE_STR,7,98,0.006779248,7,98,-3.6008928,0.00097185373,0.006779248,,
799,,,,,7,99,0.0009525418,NONE_STR,7,99,0.0068055894,7,99,-3.768403,0.0009525418,0.0068055894,,
800,,,,,8,0,0.00068056583,NONE_STR,8,0,0.009748005,8,0,-4.875024,0.00068056583,0.009748005,,
801,,,,,8,1,0.0007471442,NONE_STR,8,1,0.00959227,8,1,-3.6467707,0.0007471442,0.00959227,,
802,,,,,8,2,0.0008047819,NONE_STR,8,2,0.009396868,8,2,-2.784092,0.0008047819,0.009396868,,
803,,,,,8,3,0.00084626675,NONE_STR,8,3,0.009148661,8,3,-2.198574,0.00084626675,0.009148661,,
804,,,,,8,4,0.00085294247,NONE_STR,8,4,0.008804871,8,4,-1.8173362,0.00085294247,0.008804871,,
805,,,,,8,5,0.0008598566,NONE_STR,8,5,0.008467537,8,5,-1.5672892,0.0008598566,0.008467537,,
806,,,,,8,6,0.00086045265,NONE_STR,8,6,0.008197519,8,6,-1.4165748,0.00086045265,0.008197519,,
807,,,,,8,7,0.00086045265,NONE_STR,8,7,0.008004298,8,7,-1.340838,0.00086045265,0.008004298,,
808,,,,,8,8,0.0008648634,NONE_STR,8,8,0.007880175,8,8,-1.3197621,0.0008648634,0.007880175,,
809,,,,,8,9,0.00087827444,NONE_STR,8,9,0.0078140255,8,9,-1.3348156,0.00087827444,0.0078140255,,
810,,,,,8,10,0.0009019971,NONE_STR,8,10,0.0077933483,8,10,-1.3690124,0.0009019971,0.0077933483,,
811,,,,,8,11,0.0009287596,NONE_STR,8,11,0.0077993446,8,11,-1.4105178,0.0009287596,0.0077993446,,
812,,,,,8,12,0.0009429455,NONE_STR,8,12,0.007793927,8,12,-1.4580029,0.0009429455,0.007793927,,
813,,,,,8,13,0.00095927715,NONE_STR,8,13,0.0077925823,8,13,-1.503688,0.00095927715,0.0077925823,,
814,,,,,8,14,0.0009924769,NONE_STR,8,14,0.0078061647,8,14,-1.5405557,0.0009924769,0.0078061647,,
815,,,,,8,15,0.0010469556,NONE_STR,8,15,0.007830464,8,15,-1.5649605,0.0010469556,0.007830464,,
816,,,,,8,16,0.0011191368,NONE_STR,8,16,0.007868096,8,16,-1.5715365,0.0011191368,0.007868096,,
817,,,,,8,17,0.001214087,NONE_STR,8,17,0.007934733,8,17,-1.5521848,0.001214087,0.007934733,,
818,,,,,8,18,0.0013435483,NONE_STR,8,18,0.008034319,8,18,-1.5102038,0.0013435483,0.008034319,,
819,,,,,8,19,0.0014919043,NONE_STR,8,19,0.008161788,8,19,-1.4584633,0.0014919043,0.008161788,,
820,,,,,8,20,0.0017037988,NONE_STR,8,20,0.008290804,8,20,-1.4040458,0.0017037988,0.008290804,,
821,,,,,8,21,0.0018600225,NONE_STR,8,21,0.008405432,8,21,-1.3669003,0.0018600225,0.008405432,,
822,,,,,8,22,0.0018985868,NONE_STR,8,22,0.008503562,8,22,-1.3600516,0.0018985868,0.008503562,,
823,,,,,8,23,0.0017986298,NONE_STR,8,23,0.008589253,8,23,-1.38872,0.0017986298,0.008589253,,
824,,,,,8,24,0.0016052127,NONE_STR,8,24,0.008674768,8,24,-1.4462836,0.0016052127,0.008674768,,
825,,,,,8,25,0.001423955,NONE_STR,8,25,0.008778931,8,25,-1.5139858,0.001423955,0.008778931,,
826,,,,,8,26,0.0013670325,NONE_STR,8,26,0.0089169,8,26,-1.5671848,0.0013670325,0.0089169,,
827,,,,,8,27,0.0014868975,NONE_STR,8,27,0.00907843,8,27,-1.5849239,0.0014868975,0.00907843,,
828,,,,,8,28,0.0017377138,NONE_STR,8,28,0.009236934,8,28,-1.5603741,0.0017377138,0.009236934,,
829,,,,,8,29,0.0020143986,NONE_STR,8,29,0.009396028,8,29,-1.5035586,0.0020143986,0.009396028,,
830,,,,,8,30,0.0022011995,NONE_STR,8,30,0.00954444,8,30,-1.4364846,0.0022011995,0.00954444,,
831,,,,,8,31,0.002214253,NONE_STR,8,31,0.009669026,8,31,-1.380392,0.002214253,0.009669026,,
832,,,,,8,32,0.0020299554,NONE_STR,8,32,0.009758915,8,32,-1.3447902,0.0020299554,0.009758915,,
833,,,,,8,33,0.0016829967,NONE_STR,8,33,0.009809077,8,33,-1.3280402,0.0016829967,0.009809077,,
834,,,,,8,34,0.0013182163,NONE_STR,8,34,0.009785271,8,34,-1.3082832,0.0013182163,0.009785271,,
835,,,,,8,35,0.0010442734,NONE_STR,8,35,0.009643267,8,35,-1.2729841,0.0010442734,0.009643267,,
836,,,,,8,36,0.0008792281,NONE_STR,8,36,0.009371237,8,36,-1.2186182,0.0008792281,0.009371237,,
837,,,,,8,37,0.0008390546,NONE_STR,8,37,0.009124829,8,37,-1.152929,0.0008390546,0.009124829,,
838,,,,,8,38,0.0008903742,NONE_STR,8,38,0.008947613,8,38,-1.0874083,0.0008903742,0.008947613,,
839,,,,,8,39,0.0009726882,NONE_STR,8,39,0.008823648,8,39,-1.0309259,0.0009726882,0.008823648,,
840,,,,,8,40,0.0010282397,NONE_STR,8,40,0.008709716,8,40,-0.9897654,0.0010282397,0.008709716,,
841,,,,,8,41,0.0010136962,NONE_STR,8,41,0.008554186,8,41,-0.9683653,0.0010136962,0.008554186,,
842,,,,,8,42,0.00093489885,NONE_STR,8,42,0.008355613,8,42,-0.96952945,0.00093489885,0.008355613,,
843,,,,,8,43,0.0008317828,NONE_STR,8,43,0.008118197,8,43,-0.98758364,0.0008317828,0.008118197,,
844,,,,,8,44,0.0007430911,NONE_STR,8,44,0.007867348,8,44,-1.0123897,0.0007430911,0.007867348,,
845,,,,,8,45,0.00069504976,NONE_STR,8,45,0.0075995503,8,45,-1.0330056,0.00069504976,0.0075995503,,
846,,,,,8,46,0.00068873167,NONE_STR,8,46,0.0072920136,8,46,-1.0411319,0.00068873167,0.0072920136,,
847,,,,,8,47,0.00069218874,NONE_STR,8,47,0.0069222795,8,47,-1.0325955,0.00069218874,0.0069222795,,
848,,,,,8,48,0.0006772876,NONE_STR,8,48,0.0065048025,8,48,-1.0162745,0.0006772876,0.0065048025,,
849,,,,,8,49,0.00064080954,NONE_STR,8,49,0.006085909,8,49,-1.0116733,0.00064080954,0.006085909,,
850,,,,,8,50,0.0005879402,NONE_STR,8,50,0.0056962078,8,50,-1.0312989,0.0005879402,0.0056962078,,
851,,,,,8,51,0.00052791834,NONE_STR,8,51,0.005386877,8,51,-1.0830109,0.00052791834,0.005386877,,
852,,,,,8,52,0.000474751,NONE_STR,8,52,0.0052210116,8,52,-1.1664038,0.000474751,0.0052210116,,
853,,,,,8,53,0.00046110153,NONE_STR,8,53,0.005232916,8,53,-1.2564819,0.00046110153,0.005232916,,
854,,,,,8,54,0.0005210042,NONE_STR,8,54,0.005381183,8,54,-1.3042011,0.0005210042,0.005381183,,
855,,,,,8,55,0.00062161684,NONE_STR,8,55,0.0056282883,8,55,-1.3114408,0.00062161684,0.0056282883,,
856,,,,,8,56,0.0007919669,NONE_STR,8,56,0.005933077,8,56,-1.2923251,0.0007919669,0.005933077,,
857,,,,,8,57,0.0010365844,NONE_STR,8,57,0.006238917,8,57,-1.2553971,0.0010365844,0.006238917,,
858,,,,,8,58,0.0013526678,NONE_STR,8,58,0.0064947717,8,58,-1.2020963,0.0013526678,0.0064947717,,
859,,,,,8,59,0.0017234087,NONE_STR,8,59,0.006671234,8,59,-1.1356751,0.0017234087,0.006671234,,
860,,,,,8,60,0.0020814538,NONE_STR,8,60,0.0067536873,8,60,-1.0726799,0.0020814538,0.0067536873,,
861,,,,,8,61,0.0023917556,NONE_STR,8,61,0.0067767594,8,61,-1.020853,0.0023917556,0.0067767594,,
862,,,,,8,62,0.0026237369,NONE_STR,8,62,0.0067863357,8,62,-0.98971844,0.0026237369,0.0067863357,,
863,,,,,8,63,0.002782464,NONE_STR,8,63,0.0068332586,8,63,-0.980964,0.002782464,0.0068332586,,
864,,,,,8,64,0.0028799176,NONE_STR,8,64,0.006939384,8,64,-0.9889957,0.0028799176,0.006939384,,
865,,,,,8,65,0.0029381514,NONE_STR,8,65,0.0071011824,8,65,-1.0000796,0.0029381514,0.0071011824,,
866,,,,,8,66,0.0030136108,NONE_STR,8,66,0.007315312,8,66,-0.998349,0.0030136108,0.007315312,,
867,,,,,8,67,0.0031405091,NONE_STR,8,67,0.0075719473,8,67,-0.9785338,0.0031405091,0.0075719473,,
868,,,,,8,68,0.00335294,NONE_STR,8,68,0.007862396,8,68,-0.94073075,0.00335294,0.007862396,,
869,,,,,8,69,0.0036816597,NONE_STR,8,69,0.008164563,8,69,-0.8865135,0.0036816597,0.008164563,,
870,,,,,8,70,0.0041763783,NONE_STR,8,70,0.008426143,8,70,-0.8088933,0.0041763783,0.008426143,,
871,,,,,8,71,0.0048286915,NONE_STR,8,71,0.008534537,8,71,-0.697153,0.0048286915,0.008534537,,
872,,,,,8,72,0.005630553,NONE_STR,8,72,0.008455903,8,72,-0.53710115,0.005630553,0.008455903,,
873,,,,,8,73,0.0065186024,NONE_STR,8,73,0.00820728,8,73,-0.32690188,0.0065186024,0.00820728,,
874,,,,,8,74,0.0076357126,NONE_STR,8,74,0.007929474,8,74,-0.058071356,0.0076357126,0.007929474,,
875,,,,,8,75,0.008806169,NONE_STR,8,75,0.0077351807,8,75,0.21531379,0.008806169,0.0077351807,,
876,,,,,8,76,0.008945286,NONE_STR,8,76,0.007610978,8,76,0.27221113,0.008945286,0.007610978,,
