,visual parameter label,visual parameter value,xticks,yticks,ax_00_0_imshow_row,ax_00_0_imshow_col,ax_00_0_imshow_value,preserved 0,ax_02_0_bar_x,ax_02_0_bar_y,ax_03_0_hist_x
1217,,,,,12,17,0.0030141077,NONE_STR,,,0.0030141077
1218,,,,,12,18,0.002840539,NONE_STR,,,0.002840539
1219,,,,,12,19,0.002529045,NONE_STR,,,0.002529045
1220,,,,,12,20,0.002106925,NONE_STR,,,0.002106925
1221,,,,,12,21,0.0017626882,NONE_STR,,,0.0017626882
1222,,,,,12,22,0.001647095,NONE_STR,,,0.001647095
1223,,,,,12,23,0.0016563933,NONE_STR,,,0.0016563933
1224,,,,,12,24,0.0015906692,NONE_STR,,,0.0015906692
1225,,,,,12,25,0.00155588,NONE_STR,,,0.00155588
1226,,,,,12,26,0.0015745759,NONE_STR,,,0.0015745759
1227,,,,,12,27,0.0016091864,NONE_STR,,,0.0016091864
1228,,,,,12,28,0.0016030471,NONE_STR,,,0.0016030471
1229,,,,,12,29,0.0015696287,NONE_STR,,,0.0015696287
1230,,,,,12,30,0.0015779337,NONE_STR,,,0.0015779337
1231,,,,,12,31,0.0016070406,NONE_STR,,,0.0016070406
1232,,,,,12,32,0.001502653,NONE_STR,,,0.001502653
1233,,,,,12,33,0.0013329189,NONE_STR,,,0.0013329189
1234,,,,,12,34,0.0012010535,NONE_STR,,,0.0012010535
1235,,,,,12,35,0.0011474093,NONE_STR,,,0.0011474093
1236,,,,,12,36,0.0011102359,NONE_STR,,,0.0011102359
1237,,,,,12,37,0.0010876855,NONE_STR,,,0.0010876855
1238,,,,,12,38,0.0010945003,NONE_STR,,,0.0010945003
1239,,,,,12,39,0.0009841919,NONE_STR,,,0.0009841919
1240,,,,,12,40,0.0008741419,NONE_STR,,,0.0008741419
1241,,,,,12,41,0.0011301836,NONE_STR,,,0.0011301836
1242,,,,,12,42,0.0018871626,NONE_STR,,,0.0018871626
1243,,,,,12,43,0.002797405,NONE_STR,,,0.002797405
1244,,,,,12,44,0.00350523,NONE_STR,,,0.00350523
1245,,,,,12,45,0.0039011836,NONE_STR,,,0.0039011836
1246,,,,,12,46,0.0038904152,NONE_STR,,,0.0038904152
1247,,,,,12,47,0.0035761397,NONE_STR,,,0.0035761397
1248,,,,,12,48,0.0031005144,NONE_STR,,,0.0031005144
1249,,,,,12,49,0.0024706922,NONE_STR,,,0.0024706922
1250,,,,,12,50,0.0018950503,NONE_STR,,,0.0018950503
1251,,,,,12,51,0.001470089,NONE_STR,,,0.001470089
1252,,,,,12,52,0.0011987488,NONE_STR,,,0.0011987488
1253,,,,,12,53,0.0010308425,NONE_STR,,,0.0010308425
1254,,,,,12,54,0.0009109378,NONE_STR,,,0.0009109378
1255,,,,,12,55,0.0008226633,NONE_STR,,,0.0008226633
1256,,,,,12,56,0.00085767114,NONE_STR,,,0.00085767114
1257,,,,,12,57,0.0010425051,NONE_STR,,,0.0010425051
1258,,,,,12,58,0.0012187164,NONE_STR,,,0.0012187164
1259,,,,,12,59,0.0013260841,NONE_STR,,,0.0013260841
1260,,,,,12,60,0.0014857452,NONE_STR,,,0.0014857452
1261,,,,,12,61,0.0017520587,NONE_STR,,,0.0017520587
1262,,,,,12,62,0.0021117728,NONE_STR,,,0.0021117728
1263,,,,,12,63,0.0025287867,NONE_STR,,,0.0025287867
1264,,,,,12,64,0.003083527,NONE_STR,,,0.003083527
1265,,,,,12,65,0.003869335,NONE_STR,,,0.003869335
1266,,,,,12,66,0.004790008,NONE_STR,,,0.004790008
1267,,,,,12,67,0.0053786836,NONE_STR,,,0.0053786836
1268,,,,,12,68,0.0046187243,NONE_STR,,,0.0046187243
1269,,,,,12,69,0.0032922626,NONE_STR,,,0.0032922626
1270,,,,,12,70,0.0024379294,NONE_STR,,,0.0024379294
1271,,,,,12,71,0.0019783776,NONE_STR,,,0.0019783776
1272,,,,,12,72,0.0017580192,NONE_STR,,,0.0017580192
1273,,,,,12,73,0.0017036796,NONE_STR,,,0.0017036796
1274,,,,,12,74,0.0017575225,NONE_STR,,,0.0017575225
1275,,,,,12,75,0.001869003,NONE_STR,,,0.001869003
1276,,,,,12,76,0.0019962988,NONE_STR,,,0.0019962988
1277,,,,,12,77,0.002105693,NONE_STR,,,0.002105693
1278,,,,,12,78,0.002181391,NONE_STR,,,0.002181391
1279,,,,,12,79,0.0022323132,NONE_STR,,,0.0022323132
1280,,,,,12,80,0.0022758245,NONE_STR,,,0.0022758245
1281,,,,,12,81,0.002321144,NONE_STR,,,0.002321144
1282,,,,,12,82,0.002367894,NONE_STR,,,0.002367894
1283,,,,,12,83,0.0024138093,NONE_STR,,,0.0024138093
1284,,,,,12,84,0.002459526,NONE_STR,,,0.002459526
1285,,,,,12,85,0.0025030575,NONE_STR,,,0.0025030575
1286,,,,,12,86,0.0025328002,NONE_STR,,,0.0025328002
1287,,,,,12,87,0.002531608,NONE_STR,,,0.002531608
1288,,,,,12,88,0.002499203,NONE_STR,,,0.002499203
1289,,,,,12,89,0.0024682682,NONE_STR,,,0.0024682682
1290,,,,,12,90,0.0024525523,NONE_STR,,,0.0024525523
1291,,,,,12,91,0.0026088357,NONE_STR,,,0.0026088357
1292,,,,,12,92,0.0032440226,NONE_STR,,,0.0032440226
1293,,,,,12,93,0.005042096,NONE_STR,,,0.005042096
1294,,,,,12,94,0.008356413,NONE_STR,,,0.008356413
1295,,,,,12,95,0.008884649,NONE_STR,,,0.008884649
1296,,,,,12,96,0.005850931,NONE_STR,,,0.005850931
1297,,,,,12,97,0.002985696,NONE_STR,,,0.002985696
1298,,,,,12,98,0.0017637413,NONE_STR,,,0.0017637413
1299,,,,,12,99,0.0014014443,NONE_STR,,,0.0014014443
1300,,,,,13,0,0.0028057497,NONE_STR,,,0.0028057497
1301,,,,,13,1,0.0021916232,NONE_STR,,,0.0021916232
1302,,,,,13,2,0.001834631,NONE_STR,,,0.001834631
1303,,,,,13,3,0.0017529726,NONE_STR,,,0.0017529726
1304,,,,,13,4,0.0017669797,NONE_STR,,,0.0017669797
1305,,,,,13,5,0.0018092394,NONE_STR,,,0.0018092394
1306,,,,,13,6,0.0018088222,NONE_STR,,,0.0018088222
1307,,,,,13,7,0.0017471513,NONE_STR,,,0.0017471513
1308,,,,,13,8,0.0016673605,NONE_STR,,,0.0016673605
1309,,,,,13,9,0.0015916228,NONE_STR,,,0.0015916228
1310,,,,,13,10,0.0015644233,NONE_STR,,,0.0015644233
1311,,,,,13,11,0.0016400814,NONE_STR,,,0.0016400814
1312,,,,,13,12,0.0017897289,NONE_STR,,,0.0017897289
1313,,,,,13,13,0.0021000903,NONE_STR,,,0.0021000903
1314,,,,,13,14,0.002505064,NONE_STR,,,0.002505064
1315,,,,,13,15,0.0028567314,NONE_STR,,,0.0028567314
1316,,,,,13,16,0.0030356448,NONE_STR,,,0.0030356448
1317,,,,,13,17,0.0030267835,NONE_STR,,,0.0030267835
1318,,,,,13,18,0.0028564732,NONE_STR,,,0.0028564732
1319,,,,,13,19,0.0025580525,NONE_STR,,,0.0025580525
1320,,,,,13,20,0.0021537344,NONE_STR,,,0.0021537344
1321,,,,,13,21,0.001824379,NONE_STR,,,0.001824379
1322,,,,,13,22,0.0017164549,NONE_STR,,,0.0017164549
1323,,,,,13,23,0.0017191172,NONE_STR,,,0.0017191172
1324,,,,,13,24,0.0016375582,NONE_STR,,,0.0016375582
1325,,,,,13,25,0.0016055306,NONE_STR,,,0.0016055306
1326,,,,,13,26,0.0016319355,NONE_STR,,,0.0016319355
1327,,,,,13,27,0.0016787052,NONE_STR,,,0.0016787052
1328,,,,,13,28,0.0016876658,NONE_STR,,,0.0016876658
1329,,,,,13,29,0.0016742151,NONE_STR,,,0.0016742151
1330,,,,,13,30,0.0016829174,NONE_STR,,,0.0016829174
1331,,,,,13,31,0.0016829174,NONE_STR,,,0.0016829174
1332,,,,,13,32,0.0015348196,NONE_STR,,,0.0015348196
1333,,,,,13,33,0.0013244748,NONE_STR,,,0.0013244748
1334,,,,,13,34,0.0011559924,NONE_STR,,,0.0011559924
1335,,,,,13,35,0.0010860761,NONE_STR,,,0.0010860761
1336,,,,,13,36,0.0010585785,NONE_STR,,,0.0010585785
1337,,,,,13,37,0.0010457039,NONE_STR,,,0.0010457039
1338,,,,,13,38,0.0010540485,NONE_STR,,,0.0010540485
1339,,,,,13,39,0.0009540717,NONE_STR,,,0.0009540717
1340,,,,,13,40,0.0008746783,NONE_STR,,,0.0008746783
1341,,,,,13,41,0.0011864703,NONE_STR,,,0.0011864703
1342,,,,,13,42,0.0020219088,NONE_STR,,,0.0020219088
1343,,,,,13,43,0.003011664,NONE_STR,,,0.003011664
1344,,,,,13,44,0.0037866435,NONE_STR,,,0.0037866435
1345,,,,,13,45,0.0042245192,NONE_STR,,,0.0042245192
1346,,,,,13,46,0.0042122207,NONE_STR,,,0.0042122207
1347,,,,,13,47,0.0038718781,NONE_STR,,,0.0038718781
1348,,,,,13,48,0.003361722,NONE_STR,,,0.003361722
1349,,,,,13,49,0.0026862822,NONE_STR,,,0.0026862822
1350,,,,,13,50,0.0020540557,NONE_STR,,,0.0020540557
1351,,,,,13,51,0.0015654962,NONE_STR,,,0.0015654962
1352,,,,,13,52,0.0012154182,NONE_STR,,,0.0012154182
1353,,,,,13,53,0.0009876888,NONE_STR,,,0.0009876888
1354,,,,,13,54,0.0008519292,NONE_STR,,,0.0008519292
1355,,,,,13,55,0.0007864237,NONE_STR,,,0.0007864237
1356,,,,,13,56,0.00087805593,NONE_STR,,,0.00087805593
1357,,,,,13,57,0.0011329453,NONE_STR,,,0.0011329453
1358,,,,,13,58,0.0013973515,NONE_STR,,,0.0013973515
1359,,,,,13,59,0.0015866756,NONE_STR,,,0.0015866756
1360,,,,,13,60,0.0018198888,NONE_STR,,,0.0018198888
1361,,,,,13,61,0.0021413565,NONE_STR,,,0.0021413565
1362,,,,,13,62,0.0025466483,NONE_STR,,,0.0025466483
1363,,,,,13,63,0.0029879014,NONE_STR,,,0.0029879014
1364,,,,,13,64,0.003534615,NONE_STR,,,0.003534615
1365,,,,,13,65,0.004252871,NONE_STR,,,0.004252871
1366,,,,,13,66,0.0050167046,NONE_STR,,,0.0050167046
1367,,,,,13,67,0.0053822994,NONE_STR,,,0.0053822994
1368,,,,,13,68,0.0045330725,NONE_STR,,,0.0045330725
1369,,,,,13,69,0.0032151937,NONE_STR,,,0.0032151937
1370,,,,,13,70,0.0024105906,NONE_STR,,,0.0024105906
1371,,,,,13,71,0.0019866428,NONE_STR,,,0.0019866428
1372,,,,,13,72,0.0017856956,NONE_STR,,,0.0017856956
1373,,,,,13,73,0.0017349124,NONE_STR,,,0.0017349124
1374,,,,,13,74,0.0017820001,NONE_STR,,,0.0017820001
1375,,,,,13,75,0.0018824141,NONE_STR,,,0.0018824141
1376,,,,,13,76,0.0019987226,NONE_STR,,,0.0019987226
1377,,,,,13,77,0.0020987988,NONE_STR,,,0.0020987988
1378,,,,,13,78,0.0021663508,NONE_STR,,,0.0021663508
1379,,,,,13,79,0.0022067628,NONE_STR,,,0.0022067628
1380,,,,,13,80,0.0022360086,NONE_STR,,,0.0022360086
1381,,,,,13,81,0.0022651753,NONE_STR,,,0.0022651753
1382,,,,,13,82,0.0022970836,NONE_STR,,,0.0022970836
1383,,,,,13,83,0.0023305814,NONE_STR,,,0.0023305814
1384,,,,,13,84,0.0023649137,NONE_STR,,,0.0023649137
1385,,,,,13,85,0.0023978353,NONE_STR,,,0.0023978353
1386,,,,,13,86,0.0024190347,NONE_STR,,,0.0024190347
1387,,,,,13,87,0.0024148426,NONE_STR,,,0.0024148426
1388,,,,,13,88,0.0023854177,NONE_STR,,,0.0023854177
1389,,,,,13,89,0.002358834,NONE_STR,,,0.002358834
1390,,,,,13,90,0.0023428202,NONE_STR,,,0.0023428202
1391,,,,,13,91,0.0024761956,NONE_STR,,,0.0024761956
1392,,,,,13,92,0.0030351083,NONE_STR,,,0.0030351083
1393,,,,,13,93,0.0046505136,NONE_STR,,,0.0046505136
1394,,,,,13,94,0.007724385,NONE_STR,,,0.007724385
1395,,,,,13,95,0.008198838,NONE_STR,,,0.008198838
1396,,,,,13,96,0.0053686104,NONE_STR,,,0.0053686104
1397,,,,,13,97,0.0027885041,NONE_STR,,,0.0027885041
1398,,,,,13,98,0.0017597278,NONE_STR,,,0.0017597278
1399,,,,,13,99,0.0014853876,NONE_STR,,,0.0014853876
1400,,,,,14,0,0.004273256,NONE_STR,,,0.004273256
1401,,,,,14,1,0.0035167139,NONE_STR,,,0.0035167139
1402,,,,,14,2,0.0030515194,NONE_STR,,,0.0030515194
1403,,,,,14,3,0.002935807,NONE_STR,,,0.002935807
1404,,,,,14,4,0.002960245,NONE_STR,,,0.002960245
1405,,,,,14,5,0.0030212204,NONE_STR,,,0.0030212204
1406,,,,,14,6,0.0030361812,NONE_STR,,,0.0030361812
1407,,,,,14,7,0.0029694836,NONE_STR,,,0.0029694836
1408,,,,,14,8,0.0028532147,NONE_STR,,,0.0028532147
1409,,,,,14,9,0.0026855469,NONE_STR,,,0.0026855469
1410,,,,,14,10,0.0025265615,NONE_STR,,,0.0025265615
1411,,,,,14,11,0.0024565062,NONE_STR,,,0.0024565062
1412,,,,,14,12,0.002468745,NONE_STR,,,0.002468745
1413,,,,,14,13,0.002668063,NONE_STR,,,0.002668063
1414,,,,,14,14,0.002994021,NONE_STR,,,0.002994021
1415,,,,,14,15,0.003303349,NONE_STR,,,0.003303349
1416,,,,,14,16,0.003471037,NONE_STR,,,0.003471037
1417,,,,,14,17,0.003477057,NONE_STR,,,0.003477057
1418,,,,,14,18,0.0033268332,NONE_STR,,,0.0033268332
1419,,,,,14,19,0.0030519366,NONE_STR,,,0.0030519366
1420,,,,,14,20,0.0026670895,NONE_STR,,,0.0026670895
1421,,,,,14,21,0.002357185,NONE_STR,,,0.002357185
1422,,,,,14,22,0.0023107927,NONE_STR,,,0.0023107927
1423,,,,,14,23,0.0024054449,NONE_STR,,,0.0024054449
1424,,,,,14,24,0.0024279356,NONE_STR,,,0.0024279356
1425,,,,,14,25,0.0025095544,NONE_STR,,,0.0025095544
1426,,,,,14,26,0.0026340685,NONE_STR,,,0.0026340685
1427,,,,,14,27,0.0027292967,NONE_STR,,,0.0027292967
1428,,,,,14,28,0.0027302504,NONE_STR,,,0.0027302504
1429,,,,,14,29,0.0026667318,NONE_STR,,,0.0026667318
1430,,,,,14,30,0.0025934181,NONE_STR,,,0.0025934181
1431,,,,,14,31,0.0024895868,NONE_STR,,,0.0024895868
1432,,,,,14,32,0.0022419891,NONE_STR,,,0.0022419891
1433,,,,,14,33,0.0019601188,NONE_STR,,,0.0019601188
1434,,,,,14,34,0.0017350515,NONE_STR,,,0.0017350515
1435,,,,,14,35,0.0016406378,NONE_STR,,,0.0016406378
1436,,,,,14,36,0.0016380748,NONE_STR,,,0.0016380748
1437,,,,,14,37,0.001668791,NONE_STR,,,0.001668791
1438,,,,,14,38,0.0017046134,NONE_STR,,,0.0017046134
1439,,,,,14,39,0.0016171535,NONE_STR,,,0.0016171535
1440,,,,,14,40,0.0015614629,NONE_STR,,,0.0015614629
1441,,,,,14,41,0.0019451976,NONE_STR,,,0.0019451976
1442,,,,,14,42,0.0029152832,NONE_STR,,,0.0029152832
1443,,,,,14,43,0.004071474,NONE_STR,,,0.004071474
1444,,,,,14,44,0.004998386,NONE_STR,,,0.004998386
1445,,,,,14,45,0.0055553317,NONE_STR,,,0.0055553317
1446,,,,,14,46,0.005613506,NONE_STR,,,0.005613506
1447,,,,,14,47,0.005263468,NONE_STR,,,0.005263468
1448,,,,,14,48,0.004693429,NONE_STR,,,0.004693429
1449,,,,,14,49,0.003911555,NONE_STR,,,0.003911555
1450,,,,,14,50,0.003155311,NONE_STR,,,0.003155311
1451,,,,,14,51,0.002545178,NONE_STR,,,0.002545178
1452,,,,,14,52,0.0020443997,NONE_STR,,,0.0020443997
1453,,,,,14,53,0.0016690295,NONE_STR,,,0.0016690295
1454,,,,,14,54,0.0014058551,NONE_STR,,,0.0014058551
1455,,,,,14,55,0.0012404919,NONE_STR,,,0.0012404919
1456,,,,,14,56,0.00127244,NONE_STR,,,0.00127244
1457,,,,,14,57,0.0015173953,NONE_STR,,,0.0015173953
1458,,,,,14,58,0.001787146,NONE_STR,,,0.001787146
1459,,,,,14,59,0.0019720793,NONE_STR,,,0.0019720793
1460,,,,,14,60,0.0021874905,NONE_STR,,,0.0021874905
1461,,,,,14,61,0.002478242,NONE_STR,,,0.002478242
1462,,,,,14,62,0.0028583407,NONE_STR,,,0.0028583407
1463,,,,,14,63,0.003295978,NONE_STR,,,0.003295978
1464,,,,,14,64,0.0038633547,NONE_STR,,,0.0038633547
1465,,,,,14,65,0.004606088,NONE_STR,,,0.004606088
1466,,,,,14,66,0.0053914785,NONE_STR,,,0.0053914785
1467,,,,,14,67,0.0057515306,NONE_STR,,,0.0057515306
1468,,,,,14,68,0.0048979125,NONE_STR,,,0.0048979125
1469,,,,,14,69,0.0035690865,NONE_STR,,,0.0035690865
1470,,,,,14,70,0.0027983785,NONE_STR,,,0.0027983785
1471,,,,,14,71,0.0024258893,NONE_STR,,,0.0024258893
1472,,,,,14,72,0.0022608638,NONE_STR,,,0.0022608638
1473,,,,,14,73,0.0022188425,NONE_STR,,,0.0022188425
1474,,,,,14,74,0.0022548835,NONE_STR,,,0.0022548835
1475,,,,,14,75,0.002337297,NONE_STR,,,0.002337297
1476,,,,,14,76,0.0024376512,NONE_STR,,,0.0024376512
1477,,,,,14,77,0.0025286279,NONE_STR,,,0.0025286279
1478,,,,,14,78,0.0025933385,NONE_STR,,,0.0025933385
1479,,,,,14,79,0.002634704,NONE_STR,,,0.002634704
1480,,,,,14,80,0.0026665132,NONE_STR,,,0.0026665132
1481,,,,,14,81,0.0026984415,NONE_STR,,,0.0026984415
1482,,,,,14,82,0.0027308266,NONE_STR,,,0.0027308266
1483,,,,,14,83,0.0027599733,NONE_STR,,,0.0027599733
1484,,,,,14,84,0.0027847688,NONE_STR,,,0.0027847688
1485,,,,,14,85,0.00280569,NONE_STR,,,0.00280569
1486,,,,,14,86,0.0028184652,NONE_STR,,,0.0028184652
1487,,,,,14,87,0.00281624,NONE_STR,,,0.00281624
1488,,,,,14,88,0.002801021,NONE_STR,,,0.002801021
1489,,,,,14,89,0.0027947824,NONE_STR,,,0.0027947824
1490,,,,,14,90,0.0027922988,NONE_STR,,,0.0027922988
1491,,,,,14,91,0.0029186606,NONE_STR,,,0.0029186606
1492,,,,,14,92,0.00343289,NONE_STR,,,0.00343289
1493,,,,,14,93,0.0049561067,NONE_STR,,,0.0049561067
1494,,,,,14,94,0.007914901,NONE_STR,,,0.007914901
1495,,,,,14,95,0.0083914995,NONE_STR,,,0.0083914995
1496,,,,,14,96,0.005746941,NONE_STR,,,0.005746941
1497,,,,,14,97,0.0033970873,NONE_STR,,,0.0033970873
1498,,,,,14,98,0.00248309,NONE_STR,,,0.00248309
1499,,,,,14,99,0.0022547047,NONE_STR,,,0.0022547047
1500,,,,,15,0,0.0049223704,NONE_STR,,,0.0049223704
1501,,,,,15,1,0.0040382147,NONE_STR,,,0.0040382147
1502,,,,,15,2,0.003481686,NONE_STR,,,0.003481686
1503,,,,,15,3,0.003359755,NONE_STR,,,0.003359755
1504,,,,,15,4,0.0034186046,NONE_STR,,,0.0034186046
1505,,,,,15,5,0.0035179458,NONE_STR,,,0.0035179458
1506,,,,,15,6,0.0035588345,NONE_STR,,,0.0035588345
1507,,,,,15,7,0.003494243,NONE_STR,,,0.003494243
1508,,,,,15,8,0.0033357344,NONE_STR,,,0.0033357344
1509,,,,,15,9,0.0030726395,NONE_STR,,,0.0030726395
1510,,,,,15,10,0.002787014,NONE_STR,,,0.002787014
1511,,,,,15,11,0.0025837622,NONE_STR,,,0.0025837622
1512,,,,,15,12,0.002471308,NONE_STR,,,0.002471308
1513,,,,,15,13,0.0025632977,NONE_STR,,,0.0025632977
1514,,,,,15,14,0.0028083525,NONE_STR,,,0.0028083525
1515,,,,,15,15,0.0030746262,NONE_STR,,,0.0030746262
1516,,,,,15,16,0.003230254,NONE_STR,,,0.003230254
1517,,,,,15,17,0.003234943,NONE_STR,,,0.003234943
1518,,,,,15,18,0.0030762553,NONE_STR,,,0.0030762553
1519,,,,,15,19,0.002792279,NONE_STR,,,0.002792279
1520,,,,,15,20,0.0024350882,NONE_STR,,,0.0024350882
1521,,,,,15,21,0.0021965704,NONE_STR,,,0.0021965704
1522,,,,,15,22,0.0022287369,NONE_STR,,,0.0022287369
1523,,,,,15,23,0.0024441879,NONE_STR,,,0.0024441879
1524,,,,,15,24,0.0025594234,NONE_STR,,,0.0025594234
1525,,,,,15,25,0.002705435,NONE_STR,,,0.002705435
1526,,,,,15,26,0.0028713148,NONE_STR,,,0.0028713148
1527,,,,,15,27,0.002977113,NONE_STR,,,0.002977113
1528,,,,,15,28,0.0029836695,NONE_STR,,,0.0029836695
1529,,,,,15,29,0.0029105744,NONE_STR,,,0.0029105744
1530,,,,,15,30,0.0028032265,NONE_STR,,,0.0028032265
1531,,,,,15,31,0.002647718,NONE_STR,,,0.002647718
1532,,,,,15,32,0.0023544233,NONE_STR,,,0.0023544233
1533,,,,,15,33,0.0020610294,NONE_STR,,,0.0020610294
1534,,,,,15,34,0.0018506249,NONE_STR,,,0.0018506249
1535,,,,,15,35,0.0017579198,NONE_STR,,,0.0017579198
1536,,,,,15,36,0.0017375152,NONE_STR,,,0.0017375152
1537,,,,,15,37,0.0017620723,NONE_STR,,,0.0017620723
1538,,,,,15,38,0.0017954906,NONE_STR,,,0.0017954906
1539,,,,,15,39,0.0016996264,NONE_STR,,,0.0016996264
1540,,,,,15,40,0.0016449889,NONE_STR,,,0.0016449889
1541,,,,,15,41,0.0020950637,NONE_STR,,,0.0020950637
1542,,,,,15,42,0.0032444596,NONE_STR,,,0.0032444596
1543,,,,,15,43,0.004648964,NONE_STR,,,0.004648964
1544,,,,,15,44,0.0058047376,NONE_STR,,,0.0058047376
1545,,,,,15,45,0.006529033,NONE_STR,,,0.006529033
1546,,,,,15,46,0.006668846,NONE_STR,,,0.006668846
1547,,,,,15,47,0.006308059,NONE_STR,,,0.006308059
1548,,,,,15,48,0.0056530833,NONE_STR,,,0.0056530833
1549,,,,,15,49,0.0047684116,NONE_STR,,,0.0047684116
1550,,,,,15,50,0.0038909118,NONE_STR,,,0.0038909118
1551,,,,,15,51,0.003169795,NONE_STR,,,0.003169795
1552,,,,,15,52,0.0025408666,NONE_STR,,,0.0025408666
1553,,,,,15,53,0.0020600162,NONE_STR,,,0.0020600162
1554,,,,,15,54,0.0017200311,NONE_STR,,,0.0017200311
1555,,,,,15,55,0.0015009046,NONE_STR,,,0.0015009046
1556,,,,,15,56,0.0015017192,NONE_STR,,,0.0015017192
1557,,,,,15,57,0.0017438531,NONE_STR,,,0.0017438531
1558,,,,,15,58,0.0020394325,NONE_STR,,,0.0020394325
1559,,,,,15,59,0.00226144,NONE_STR,,,0.00226144
1560,,,,,15,60,0.0025155346,NONE_STR,,,0.0025155346
1561,,,,,15,61,0.0028148293,NONE_STR,,,0.0028148293
1562,,,,,15,62,0.0031812787,NONE_STR,,,0.0031812787
1563,,,,,15,63,0.0035833716,NONE_STR,,,0.0035833716
1564,,,,,15,64,0.004062017,NONE_STR,,,0.004062017
1565,,,,,15,65,0.004641672,NONE_STR,,,0.004641672
1566,,,,,15,66,0.005169372,NONE_STR,,,0.005169372
1567,,,,,15,67,0.005335848,NONE_STR,,,0.005335848
1568,,,,,15,68,0.004481455,NONE_STR,,,0.004481455
1569,,,,,15,69,0.003265818,NONE_STR,,,0.003265818
1570,,,,,15,70,0.002613803,NONE_STR,,,0.002613803
1571,,,,,15,71,0.0023471913,NONE_STR,,,0.0023471913
1572,,,,,15,72,0.0022542279,NONE_STR,,,0.0022542279
1573,,,,,15,73,0.0022408366,NONE_STR,,,0.0022408366
1574,,,,,15,74,0.0022720895,NONE_STR,,,0.0022720895
1575,,,,,15,75,0.0023329458,NONE_STR,,,0.0023329458
1576,,,,,15,76,0.0024096172,NONE_STR,,,0.0024096172
1577,,,,,15,77,0.0024837255,NONE_STR,,,0.0024837255
1578,,,,,15,78,0.002538999,NONE_STR,,,0.002538999
1579,,,,,15,79,0.0025719404,NONE_STR,,,0.0025719404
1580,,,,,15,80,0.0025926433,NONE_STR,,,0.0025926433
1581,,,,,15,81,0.0026111007,NONE_STR,,,0.0026111007
1582,,,,,15,82,0.0026289425,NONE_STR,,,0.0026289425
1583,,,,,15,83,0.002642731,NONE_STR,,,0.002642731
1584,,,,,15,84,0.0026517909,NONE_STR,,,0.0026517909
1585,,,,,15,85,0.0026582282,NONE_STR,,,0.0026582282
1586,,,,,15,86,0.0026626985,NONE_STR,,,0.0026626985
1587,,,,,15,87,0.0026629567,NONE_STR,,,0.0026629567
1588,,,,,15,88,0.0026613276,NONE_STR,,,0.0026613276
1589,,,,,15,89,0.002670586,NONE_STR,,,0.002670586
1590,,,,,15,90,0.0026788514,NONE_STR,,,0.0026788514
1591,,,,,15,91,0.002780696,NONE_STR,,,0.002780696
1592,,,,,15,92,0.0031859875,NONE_STR,,,0.0031859875
1593,,,,,15,93,0.0044461293,NONE_STR,,,0.0044461293
1594,,,,,15,94,0.0069312654,NONE_STR,,,0.0069312654
1595,,,,,15,95,0.0073097153,NONE_STR,,,0.0073097153
1596,,,,,15,96,0.005229692,NONE_STR,,,0.005229692
1597,,,,,15,97,0.003388842,NONE_STR,,,0.003388842
1598,,,,,15,98,0.0026732087,NONE_STR,,,0.0026732087
1599,,,,,15,99,0.0025145214,NONE_STR,,,0.0025145214
1600,,,,,16,0,0.005070607,NONE_STR,,,0.005070607
1601,,,,,16,1,0.0040508113,NONE_STR,,,0.0040508113
1602,,,,,16,2,0.003311654,NONE_STR,,,0.003311654
1603,,,,,16,3,0.0030518572,NONE_STR,,,0.0030518572
1604,,,,,16,4,0.0030248165,NONE_STR,,,0.0030248165
1605,,,,,16,5,0.0031033158,NONE_STR,,,0.0031033158
1606,,,,,16,6,0.0031771264,NONE_STR,,,0.0031771264
1607,,,,,16,7,0.003172497,NONE_STR,,,0.003172497
1608,,,,,16,8,0.0030130348,NONE_STR,,,0.0030130348
1609,,,,,16,9,0.0026988983,NONE_STR,,,0.0026988983
1610,,,,,16,10,0.0023553371,NONE_STR,,,0.0023553371
1611,,,,,16,11,0.0021026335,NONE_STR,,,0.0021026335
1612,,,,,16,12,0.0019779205,NONE_STR,,,0.0019779205
1613,,,,,16,13,0.0020591617,NONE_STR,,,0.0020591617
1614,,,,,16,14,0.0022985141,NONE_STR,,,0.0022985141
1615,,,,,16,15,0.002573967,NONE_STR,,,0.002573967
1616,,,,,16,16,0.0027525823,NONE_STR,,,0.0027525823
1617,,,,,16,17,0.002775868,NONE_STR,,,0.002775868
1618,,,,,16,18,0.0026196043,NONE_STR,,,0.0026196043
1619,,,,,16,19,0.0023354888,NONE_STR,,,0.0023354888
1620,,,,,16,20,0.0020237565,NONE_STR,,,0.0020237565
1621,,,,,16,21,0.0018838843,NONE_STR,,,0.0018838843
1622,,,,,16,22,0.0020007095,NONE_STR,,,0.0020007095
1623,,,,,16,23,0.0022865336,NONE_STR,,,0.0022865336
1624,,,,,16,24,0.0024169683,NONE_STR,,,0.0024169683
1625,,,,,16,25,0.002559344,NONE_STR,,,0.002559344
1626,,,,,16,26,0.0027091703,NONE_STR,,,0.0027091703
1627,,,,,16,27,0.0027997494,NONE_STR,,,0.0027997494
1628,,,,,16,28,0.002790749,NONE_STR,,,0.002790749
1629,,,,,16,29,0.0026934743,NONE_STR,,,0.0026934743
1630,,,,,16,30,0.0025611918,NONE_STR,,,0.0025611918
